contrast_label,contrast_group,model,text_id,run_mode,condition_id,prompt_template,pi_name_group,pi_inst_tier,pi_metric_level,ai_flag,condition_family,q01,q02,q03,q04,q05,q06,blind_q01,blind_q02,blind_q03,blind_q04,blind_q05,blind_q06,effect_q01,effect_q02,effect_q03,effect_q04,effect_q05,effect_q06
Top-tier (inst.),PI_INST,ministral,10.3030_101125480_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125480_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,3.5,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,-0.5,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,3.5,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,-0.5,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125586_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,4.0,4.0,3.5,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,4.0,4.0,3.5,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125590_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,3.5,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,-0.5,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,3.5,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,-0.5,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101125953_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,3.5,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,-0.5,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,3.5,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,-0.5,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101126218_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160588_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,4.0,-0.5,0.0,-0.5,0.0,-0.5,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,3.5,-0.5,0.0,-0.5,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101160608_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,4.0,-0.5,0.0,-0.5,0.0,-0.5,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,3.5,4.0,3.0,3.5,3.0,3.5,0.5,0.0,0.5,0.0,0.0,0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_C,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_A,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_B,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+F_N+TOP_I+LOW_B,prompt_C,F_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,4.0,-0.5,0.0,-0.5,0.0,-0.5,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_A,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_B,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+M_N+TOP_I+HIGH_B,prompt_C,M_N,TOP_I,HIGH_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,4.0,4.0,3.5,3.5,3.0,4.0,-0.5,0.0,-0.5,0.0,0.0,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_A,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,-0.5,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_B,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,3.0,3.5,3.5,4.0,3.0,3.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161294_full,pi-only,PI+M_N+TOP_I+LOW_B,prompt_C,M_N,TOP_I,LOW_B,,pi_main,3.5,4.0,3.0,3.5,2.5,3.5,4.0,4.0,3.5,3.5,3.0,4.0,-0.5,0.0,-0.5,0.0,-0.5,-0.5
Top-tier (inst.),PI_INST,ministral,10.3030_101161771_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_A,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,4.0,4.0,3.5,3.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Top-tier (inst.),PI_INST,ministral,10.3030_101161771_full,pi-only,PI+F_N+TOP_I+HIGH_B,prompt_B,F_N,TOP_I,HIGH_B,,pi_main,4.0,4.0,3.5,3.5,3.0,4.0,4.0,4.0,3.5,3.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
